ndc11,rxcui,name,labeler,acqDate,rxnavImageFileName,shape,size,color,imprint,imprintType,symbol,score,active_ingredients,inactive_ingredients,pill_name,dosage
00781-1393-01,314034,Haloperidol 2 MG Oral Tablet,Sandoz Inc,04-27-2011,00781-1393-01_RXNAVIMAGE10_7E07BF0D.jpg,ROUND,7,PINK,GG;124,DEBOSSED,False,2,['haloperidol 2 mg'],"['lactose monohydrate', 'povidone', 'starch, corn', 'magnesium stearate', 'd&c red no. 27', 'd&c red no. 30', 'fd&c blue no. 1']",Haloperidol,2 MG
00378-0214-01,314034,Haloperidol 2 MG Oral Tablet,Mylan Pharmaceuticals Inc.,04-27-2011,00378-0214-01_RXNAVIMAGE10_7A07BD5D.jpg,ROUND,8,ORANGE,MYLAN;214,DEBOSSED,False,2,[],[],Haloperidol,2 MG
00591-0444-01,197745,Guanfacine 1 MG Oral Tablet,"Watson Laboratories, Inc.",04-27-2011,00591-0444-01_RXNAVIMAGE10_7807BC0D.jpg,ROUND,8,PINK,WATSON;444,DEBOSSED,False,1,['guanfacine hydrochloride 1 mg'],"['anhydrous lactose', 'fd&c red no. 40', 'cellulose, microcrystalline', 'povidone k29/32', 'stearic acid', 'aluminum oxide']",Guanfacine,1 MG
00378-0257-10,310671,Haloperidol 1 MG Oral Tablet,Mylan Pharmaceuticals Inc.,04-27-2011,00378-0257-10_RXNAVIMAGE10_7407BA5D.jpg,ROUND,7,ORANGE,MYLAN;257,DEBOSSED,False,2,[],[],Haloperidol,1 MG
00591-0453-01,197746,Guanfacine 2 MG Oral Tablet,"Watson Laboratories, Inc.",04-27-2011,00591-0453-01_RXNAVIMAGE10_7207B90D.jpg,ROUND,8,ORANGE,WATSON;453,DEBOSSED,False,1,['guanfacine hydrochloride 2 mg'],"['anhydrous lactose', 'd&c yellow no. 10', 'fd&c red no. 40', 'povidone k29/32', 'stearic acid', 'cellulose, microcrystalline', 'aluminum oxide']",Guanfacine,2 MG
00378-0351-01,310670,Haloperidol 0.5 MG Oral Tablet,Mylan Pharmaceuticals Inc.,04-27-2011,00378-0351-01_RXNAVIMAGE10_6E07B75D.jpg,ROUND,6,ORANGE,MYLAN;351,DEBOSSED,False,2,[],[],Haloperidol,0.5 MG
00781-1391-01,310670,Haloperidol 0.5 MG Oral Tablet,Sandoz Inc,04-27-2011,00781-1391-01_RXNAVIMAGE10_6C07B60D.jpg,ROUND,6,WHITE,GG;105,DEBOSSED,False,2,['haloperidol 0.5 mg'],"['lactose monohydrate', 'povidone', 'starch, corn', 'magnesium stearate']",Haloperidol,0.5 MG
64720-0124-10,310534,Glyburide 2.5 MG Oral Tablet,Corepharma LLC.,04-27-2011,64720-0124-10_RXNAVIMAGE10_6007B00D.jpg,ROUND,8,YELLOW,cor;124,DEBOSSED,False,2,['glyburide 2.5 mg'],"['silicon dioxide', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'sodium starch glycolate type a potato', 'd&c yellow no. 10']",Glyburide,2.5 MG
00093-8342-01,197737,Glyburide 1.25 MG Oral Tablet,Teva Pharmaceuticals USA Inc,04-27-2011,00093-8342-01_RXNAVIMAGE10_5C07AE5D.jpg,ROUND,8,WHITE,N;342;1;25,DEBOSSED,False,2,['glyburide 1.25 mg'],"['cellulose, microcrystalline', 'starch, corn', 'sodium starch glycolate type a potato', 'silicon dioxide', 'magnesium stearate']",Glyburide,1.25 MG
59762-7021-05,310534,Glyburide 2.5 MG Oral Tablet,Greenstone LLC,04-27-2011,59762-7021-05_RXNAVIMAGE10_5A07AD0D.jpg,ROUND,6,WHITE,3;0;A,DEBOSSED,False,2,['glyburide 2.5 mg'],"['dibasic calcium phosphate dihydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium alginate', 'talc']",Glyburide,2.5 MG
00093-8343-05,310534,Glyburide 2.5 MG Oral Tablet,Teva Pharmaceuticals USA Inc,04-27-2011,00093-8343-05_RXNAVIMAGE10_5607AB5D.jpg,ROUND,8,ORANGE,N;343;2;5,DEBOSSED,False,2,['glyburide 2.5 mg'],"['cellulose, microcrystalline', 'starch, corn', 'sodium starch glycolate type a potato', 'silicon dioxide', 'magnesium stearate', 'fd&c yellow no. 6', 'aluminum oxide']",Glyburide,2.5 MG
00228-2900-11,315107,24 HR Glipizide 10 MG Extended Release Tablet,Actavis Elizabeth LLC,04-27-2011,00228-2900-11_RXNAVIMAGE10_5507AA9D.jpg,ROUND,6,WHITE,WPI;845,PRINTED,False,1,['glipizide 10 mg'],"['acetyltributyl citrate', 'hydroxyethyl cellulose (140 cps at 5%)', 'hydroxypropyl cellulose', 'lactose monohydrate', 'magnesium stearate', 'methacrylic acid - ethyl acrylate copolymer (1:1) type a', 'polyethylene glycol']",24 HR Glipizide,10 MG
00087-6060-05,861008,Metformin hydrochloride 500 MG Oral Tablet [Glucophage],Bristol-Myers Squibb Company,04-27-2011,00087-6060-05_RXNAVIMAGE10_4D07A6DD.jpg,ROUND,11,WHITE,BMS;6060;500,DEBOSSED,False,1,['metformin hydrochloride 500 mg'],"['povidone', 'magnesium stearate', 'hypromelloses']",Metformin hydrochloride,500 MG
00591-0844-10,314006,24 HR Glipizide 5 MG Extended Release Oral Tablet,"Watson Laboratories, Inc.",04-27-2011,00591-0844-10_RXNAVIMAGE10_4807A46D.jpg,ROUND,6,ORANGE,WPI;844,PRINTED,False,1,['glipizide 5 mg'],"['acetyltributyl citrate', 'hydroxyethyl cellulose (2000 mpa.s at 1%)', 'hydroxypropyl cellulose (type h)', 'lactose monohydrate', 'magnesium stearate', 'methacrylic acid - methyl methacrylate copolymer (1:1)', 'polyethylene glycols', 'fd&c yellow no. 6', 'shellac', 'isopropyl alcohol', 'ferrosoferric oxide', 'butyl alcohol', 'propylene glycol', 'ammonia']",24 HR Glipizide,5 MG
00591-0845-10,315107,24 HR Glipizide 10 MG Extended Release Oral Tablet,"Watson Laboratories, Inc.",04-27-2011,00591-0845-10_RXNAVIMAGE10_4207A16D.jpg,ROUND,6,WHITE,WPI;845,PRINTED,False,1,['glipizide 10 mg'],"['acetyltributyl citrate', 'hydroxyethyl cellulose (2000 mpa.s at 1%)', 'hydroxypropyl cellulose (type h)', 'lactose monohydrate', 'magnesium stearate', 'methacrylic acid - methyl methacrylate copolymer (1:1)', 'polyethylene glycols', 'shellac', 'isopropyl alcohol', 'ferrosoferric oxide', 'butyl alcohol', 'propylene glycol', 'ammonia']",24 HR Glipizide,10 MG
00591-0900-30,310489,24 HR Glipizide 2.5 MG Extended Release Oral Tablet,"Watson Laboratories, Inc.",04-27-2011,00591-0900-30_RXNAVIMAGE10_4207A13D.jpg,ROUND,6,ORANGE,WPI;900,PRINTED,False,1,['glipizide 2.5 mg'],"['acetyltributyl citrate', 'hydroxyethyl cellulose (2000 mpa.s at 1%)', 'hydroxypropyl cellulose (type h)', 'lactose monohydrate', 'magnesium stearate', 'methacrylic acid - methyl methacrylate copolymer (1:1)', 'polyethylene glycols', 'fd&c yellow no. 6', 'shellac', 'isopropyl alcohol', 'ferrosoferric oxide', 'butyl alcohol', 'propylene glycol', 'ammonia']",24 HR Glipizide,2.5 MG
00591-0460-10,310490,Glipizide 5 MG Oral Tablet,"Watson Laboratories, Inc.",04-27-2011,00591-0460-10_RXNAVIMAGE10_3D079EFC.jpg,ROUND,8,WHITE,WATSON;460,DEBOSSED,False,2,['glipizide 5 mg'],"['silicon dioxide', 'croscarmellose sodium', 'anhydrous lactose', 'cellulose, microcrystalline', 'starch, corn', 'stearic acid']",Glipizide,5 MG
00591-0461-05,310488,Glipizide 10 MG Oral Tablet,"Watson Laboratories, Inc.",04-27-2011,00591-0461-05_RXNAVIMAGE10_3B079DAC.jpg,ROUND,11,WHITE,Watson;461,DEBOSSED,False,2,['glipizide 10 mg'],"['silicon dioxide', 'croscarmellose sodium', 'anhydrous lactose', 'cellulose, microcrystalline', 'starch, corn', 'stearic acid']",Glipizide,10 MG
00093-7254-01,199245,glimepiride 1 MG Oral Tablet,Teva Pharmaceuticals USA Inc,04-27-2011,00093-7254-01_RXNAVIMAGE10_310798FC.jpg,ROUND,8,PINK,9;3;72;54,DEBOSSED,False,2,['glimepiride 1 mg'],"['lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'povidone k30', 'sodium starch glycolate type a potato', 'ferric oxide red']",glimepiride,1 MG
00378-2721-91,310436,Galantamine 4 MG Oral Tablet,Mylan Pharmaceuticals Inc.,04-27-2011,00378-2721-91_RXNAVIMAGE10_2507929C.jpg,ROUND,6,BLUE,M;G21,DEBOSSED,False,1,['galantamine hydrobromide 4 mg'],"['silicon dioxide', 'fd&c blue no. 2', 'hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polydextrose', 'polyethylene glycols', 'sodium lauryl sulfate', 'sodium starch glycolate type a potato', 'titanium dioxide', 'triacetin']",Galantamine,4 MG
00378-0069-01,197815,Indapamide 1.25 MG Oral Tablet,Mylan Pharmaceuticals Inc.,04-27-2011,00378-0069-01_RXNAVIMAGE10_1C078E4C.jpg,ROUND,7,PINK,M;69,DEBOSSED,False,1,['indapamide 1.25 mg'],"['anhydrous lactose', 'silicon dioxide', 'hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polydextrose', 'polyethylene glycols', 'starch, corn', 'sodium lauryl sulfate', 'titanium dioxide', 'triacetin', 'd&c red no. 30']",Indapamide,1.25 MG
68180-0313-01,835568,Imipramine Hydrochloride 50 MG Oral Tablet,"Lupin Pharmaceuticals, Inc",04-27-2011,68180-0313-01_RXNAVIMAGE10_18078C0C.jpg,ROUND,9,BROWN,V13;LU,DEBOSSED,False,1,['imipramine hydrochloride 50 mg'],"['cellulose, microcrystalline', 'dibasic calcium phosphate dihydrate', 'ferric oxide red', 'ferric oxide yellow', 'hypromellose 2910 (6 mpa.s)', 'magnesium stearate', 'polyethylene glycol 8000', 'povidone k30', 'sodium starch glycolate type a potato', 'titanium dioxide']",Imipramine Hydrochloride,50 MG
53489-0331-01,835564,Imipramine Hydrochloride 25 MG Oral Tablet,"Mutual Pharmaceutical Company, Inc.",04-27-2011,53489-0331-01_RXNAVIMAGE10_17078BDC.jpg,ROUND,7,BROWN,MP;8,DEBOSSED,False,1,['imipramine hydrochloride 25 mg'],"['silicon dioxide', 'calcium phosphate, dibasic, anhydrous', 'fd&c blue no. 2', 'fd&c red no. 40', 'fd&c yellow no. 6', 'hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycols', 'polysorbate 80', 'sodium starch glycolate type a potato', 'titanium dioxide', 'aluminum oxide']",Imipramine Hydrochloride,25 MG
53746-0464-05,197805,Ibuprofen 400 MG Oral Tablet,Amneal Pharmaceuticals,04-27-2011,53746-0464-05_RXNAVIMAGE10_1007884C.jpg,ROUND,13,WHITE,IP;464,DEBOSSED,False,1,['ibuprofen 400 mg'],[],Ibuprofen,400 MG
24486-0603-10,0,nan,"Aristos Phamaceuticals, Inc.",04-27-2011,24486-0603-10_RXNAVIMAGE10_0D07869C.jpg,ROUND,6,GREEN,FT,DEBOSSED,False,1,[],[],nan,
00574-0246-01,1047905,Hyoscyamine Sulfate 0.125 MG Oral Tablet,"Paddock Laboratories, Inc.",04-27-2011,00574-0246-01_RXNAVIMAGE10_0107809C.jpg,ROUND,7,WHITE,PAD;H,DEBOSSED,False,1,['hyoscyamine sulfate 0.125 mg'],"['calcium phosphate, dibasic, anhydrous', 'crospovidone', 'magnesium stearate', 'mannitol', 'cellulose, microcrystalline', 'sucralose', 'xylitol']",Hyoscyamine Sulfate,0.125 MG
24486-0601-10,1048052,Hyoscyamine Sulfate 0.125 MG Sublingual Tablet [HyoMax],"Aristos Phamaceuticals, Inc.",04-27-2011,24486-0601-10_RXNAVIMAGE10_FE077F4B.jpg,ROUND,6,GREEN,SL;125,DEBOSSED,False,1,['hyoscyamine sulfate .125 mg'],"['lactose monohydrate', 'magnesium stearate', 'mannitol', 'peppermint', 'starch, corn', 'stearic acid', 'd&c yellow no. 10', 'fd&c blue no. 1']",Hyoscyamine Sulfate,0.125 MG
23155-0106-10,995258,Hydroxyzine Hydrochloride 25 MG Oral Tablet,Heritage Pharmaceuticals Inc,04-27-2011,23155-0106-10_RXNAVIMAGE10_F8077C4B.jpg,ROUND,8,WHITE,H;106,DEBOSSED,False,1,['hydroxyzine hydrochloride 25 mg'],"['lactose monohydrate', 'silicon dioxide', 'hypromellose', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium starch glycolate type a potato', 'stearic acid', 'polyethylene glycol', 'polysorbate 80', 'titanium dioxide']",Hydroxyzine Hydrochloride,25 MG
00591-3423-01,995281,Hydroxyzine Hydrochloride 50 MG Oral Tablet,"Watson Laboratories, Inc.",04-27-2011,00591-3423-01_RXNAVIMAGE10_F5077A9B.jpg,ROUND,8,YELLOW,DAN;5565,DEBOSSED,False,1,['hydroxyzine hydrochloride 50 mg'],"['anhydrous lactose', 'colloidal silicon dioxide', 'croscarmellose sodium', 'fd&c yellow no. 6', 'hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycol', 'polysorbate 80', 'titanium dioxide', 'd&c yellow no. 10', 'fd&c blue no. 2']",Hydroxyzine Hydrochloride,50 MG
23155-0105-01,995218,Hydroxyzine Hydrochloride 10 MG Oral Tablet,Heritage Pharmaceuticals Inc,04-27-2011,23155-0105-01_RXNAVIMAGE10_F107788B.jpg,ROUND,7,WHITE,H;105,DEBOSSED,False,1,['hydroxyzine hydrochloride 10 mg'],"['lactose monohydrate', 'silicon dioxide', 'hypromellose', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium starch glycolate type a potato', 'stearic acid', 'polyethylene glycol', 'polysorbate 80', 'titanium dioxide']",Hydroxyzine Hydrochloride,10 MG
00143-1254-01,197783,Hydrocortisone 20 MG Oral Tablet,West-ward Pharmaceutical Corp,04-27-2011,00143-1254-01_RXNAVIMAGE10_ED0776DB.jpg,ROUND,9,WHITE,West;ward;254,DEBOSSED,False,2,['hydrocortisone 20 mg'],"['microcrystalline cellulose', 'sodium starch glycolate', 'anhdrous lactose', 'colloidal silicon dioxide', 'anhydrous lactose', 'magnesium stearate']",Hydrocortisone,20 MG
00603-3900-21,197782,Hydrocortisone 10 MG Oral Tablet,"Qualitest Pharmaceutical, Inc.",04-27-2011,00603-3900-21_RXNAVIMAGE10_EB07758B.jpg,ROUND,9,WHITE,35;79;V,DEBOSSED,False,2,['hydrocortisone 10 mg'],"['silicon dioxide', 'lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium lauryl sulfate', 'sodium starch glycolate type a potato']",Hydrocortisone,10 MG
64125-0130-10,197770,Hydrochlorothiazide 50 MG Oral Tablet,,04-27-2011,64125-0130-10_RXNAVIMAGE10_E507728B.jpg,ROUND,8,ORANGE,EP;130,DEBOSSED,False,2,['hydrochlorothiazide 50 mg'],"['fd&c yellow no. 6', 'cellulose, microcrystalline', 'lactose', 'sodium starch glycolate type a potato', 'stearic acid', 'magnesium stearate']",Hydrochlorothiazide,50 MG
59746-0246-10,198427,lamotrigine 100 MG Oral Tablet,"JUBILANT CADISTA PHARMACEUTICALS, INC.",05-04-2011,59746-0246-10_RXNAVIMAGE10_C80E6463.jpg,ROUND,10,WHITE,J;246,DEBOSSED,False,2,['lamotrigine 100 mg'],"['lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn']",lamotrigine,100 MG
00591-0607-01,896766,Labetalol hydrochloride 300 MG Oral Tablet,"Watson Laboratories, Inc.",05-04-2011,00591-0607-01_RXNAVIMAGE10_CC0E6613.jpg,ROUND,11,BLUE,WATSON;607,DEBOSSED,False,1,['labetalol hydrochloride 300 mg'],"['anhydrous lactose', 'colloidal silicon dioxide', 'crospovidone', 'hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycol', 'polysorbate 80', 'starch, corn', 'water', 'titanium dioxide', 'fd&c blue no. 2', 'aluminum oxide']",Labetalol hydrochloride,300 MG
00591-0606-01,896762,Labetalol hydrochloride 200 MG Oral Tablet,"Watson Laboratories, Inc.",05-04-2011,00591-0606-01_RXNAVIMAGE10_430921F9.jpg,ROUND,10,WHITE,WATSON;606,DEBOSSED,False,2,['labetalol hydrochloride 200 mg'],"['anhydrous lactose', 'colloidal silicon dioxide', 'crospovidone', 'hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycol', 'polysorbate 80', 'starch, corn', 'water', 'titanium dioxide']",Labetalol hydrochloride,200 MG
00591-0605-01,896758,Labetalol hydrochloride 100 MG Oral Tablet,"Watson Laboratories, Inc.",05-04-2011,00591-0605-01_RXNAVIMAGE10_40092049.jpg,ROUND,8,BROWN,WATSON;605,DEBOSSED,False,2,['labetalol hydrochloride 100 mg'],"['anhydrous lactose', 'colloidal silicon dioxide', 'crospovidone', 'hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycol', 'polysorbate 80', 'starch, corn', 'water', 'titanium dioxide', 'ferric oxide red', 'ferric oxide yellow']",Labetalol hydrochloride,100 MG
51672-4026-01,197853,Ketoconazole 200 MG Oral Tablet,"Taro Pharmaceuticals U.S.A., Inc.",05-04-2011,51672-4026-01_RXNAVIMAGE10_83084182.jpg,ROUND,11,WHITE,T;57,DEBOSSED,False,2,['ketoconazole 200 mg'],"['silicon dioxide', 'starch, corn', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'povidone']",Ketoconazole,200 MG
62175-0107-01,311197,Isosorbide Mononitrate 20 MG Oral Tablet,Kremers Urban Pharmaceuticals Inc.,05-04-2011,62175-0107-01_RXNAVIMAGE10_7F083FD1.jpg,ROUND,9,WHITE,KU;107;20,DEBOSSED,False,2,['isosorbide mononitrate 20 mg'],"['lactose', 'talc', 'silicon dioxide', 'cellulose, microcrystalline', 'aluminum stearate']",Isosorbide Mononitrate,20 MG
00143-1771-10,381056,Isosorbide Dinitrate 10 MG Oral Tablet,West-ward Pharmaceutical Corp,05-04-2011,00143-1771-10_RXNAVIMAGE10_71083881.jpg,ROUND,8,WHITE,W;W;771,DEBOSSED,False,2,['isosorbide dinitrate 10 mg'],"['ammonium phosphate, dibasic', 'anhydrous lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium starch glycolate type a potato']",Isosorbide Dinitrate,10 MG
00143-1765-01,197838,Isosorbide Dinitrate 2.5 MG Sublingual Tablet,West-ward Pharmaceutical Corp,05-04-2011,00143-1765-01_RXNAVIMAGE10_6D0836D1.jpg,ROUND,4,YELLOW,W1,DEBOSSED,False,1,['isosorbide dinitrate 2.5 mg'],"['ammonium phosphate, dibasic', 'anhydrous lactose', 'silicon dioxide', 'starch, corn', 'd&c yellow no. 10', 'fd&c yellow no. 6', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium starch glycolate type a potato']",Isosorbide Dinitrate,2.5 MG
00185-4350-01,197832,isoniazid 300 MG Oral Tablet,"Eon Labs, Inc.",05-04-2011,00185-4350-01_RXNAVIMAGE10_6B083581.jpg,ROUND,11,WHITE,E;4350,DEBOSSED,False,2,['isoniazid 300 mg'],"['silicon dioxide', 'lactose monohydrate', 'starch, corn', 'povidone']",isoniazid,300 MG
00527-1352-01,892255,Levothyroxine Sodium 0.3 MG Oral Tablet,"Lannett Company, Inc.",05-04-2011,00527-1352-01_RXNAVIMAGE10_670833D1.jpg,ROUND,7,GREEN,JSP;523,DEBOSSED,False,2,['levothyroxine sodium 0.3 mg'],"['silicon dioxide', 'lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'acacia', 'sodium starch glycolate type a potato', 'd&c yellow no. 10', 'fd&c yellow no. 6', 'fd&c blue no. 1', 'aluminum oxide']",Levothyroxine Sodium,0.3 MG
00527-1350-10,966249,Levothyroxine Sodium 0.175 MG Oral Tablet,"Lannett Company, Inc.",05-04-2011,00527-1350-10_RXNAVIMAGE10_610830D1.jpg,ROUND,7,PURPLE,JSP;563,DEBOSSED,False,2,['levothyroxine sodium 0.175 mg'],"['silicon dioxide', 'lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'acacia', 'sodium starch glycolate type a potato', 'fd&c blue no. 1', 'd&c red no. 27', 'aluminum oxide']",Levothyroxine Sodium,0.175 MG
00527-1349-10,966225,Levothyroxine Sodium 0.15 MG Oral Tablet,"Lannett Company, Inc.",05-04-2011,00527-1349-10_RXNAVIMAGE10_53082981.jpg,ROUND,7,BLUE,JSP;520,DEBOSSED,False,2,['levothyroxine sodium 0.15 mg'],"['silicon dioxide', 'lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'acacia', 'sodium starch glycolate type a potato', 'fd&c blue no. 2', 'aluminum oxide']",Levothyroxine Sodium,0.15 MG
00527-1638-01,966270,Levothyroxine Sodium 0.137 MG Oral Tablet,"Lannett Company, Inc.",05-04-2011,00527-1638-01_RXNAVIMAGE10_4F0827D1.jpg,ROUND,7,BLUE,JSP;564,DEBOSSED,False,2,['levothyroxine sodium 0.137 mg'],"['silicon dioxide', 'lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'acacia', 'sodium starch glycolate type a potato', 'fd&c blue no. 1', 'aluminum oxide']",Levothyroxine Sodium,0.137 MG
00527-1345-10,892246,Levothyroxine Sodium 0.1 MG Oral Tablet,"Lannett Company, Inc.",05-04-2011,00527-1345-10_RXNAVIMAGE10_4D082681.jpg,ROUND,7,YELLOW,JSP;516,DEBOSSED,False,2,['levothyroxine sodium 0.1 mg'],"['silicon dioxide', 'lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'acacia', 'sodium starch glycolate type a potato', 'd&c yellow no. 10', 'fd&c yellow no. 6', 'aluminum oxide']",Levothyroxine Sodium,0.1 MG
00527-1344-10,966253,Levothyroxine Sodium 0.088 MG Oral Tablet,"Lannett Company, Inc.",05-04-2011,00527-1344-10_RXNAVIMAGE10_490824D1.jpg,ROUND,7,GREEN,JSP;561,DEBOSSED,False,2,['levothyroxine sodium 0.088 mg'],"['silicon dioxide', 'lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'acacia', 'sodium starch glycolate type a potato', 'd&c yellow no. 10', 'fd&c yellow no. 6', 'fd&c blue no. 1', 'aluminum oxide']",Levothyroxine Sodium,0.088 MG
00527-1346-10,966248,Levothyroxine Sodium 0.112 MG Oral Tablet,"Lannett Company, Inc.",05-04-2011,00527-1346-10_RXNAVIMAGE10_47082381.jpg,ROUND,7,PINK,JSP;562,DEBOSSED,False,2,['levothyroxine sodium 0.112 mg'],"['silicon dioxide', 'lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'acacia', 'sodium starch glycolate type a potato', 'd&c red no. 27', 'aluminum oxide']",Levothyroxine Sodium,0.112 MG
00527-1347-10,966224,Levothyroxine Sodium 0.125 MG Oral Tablet,"Lannett Company, Inc.",05-04-2011,00527-1347-10_RXNAVIMAGE10_430821D1.jpg,ROUND,7,BROWN,JSP;519,DEBOSSED,False,2,['levothyroxine sodium 0.125 mg'],"['silicon dioxide', 'lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'acacia', 'sodium starch glycolate type a potato', 'fd&c yellow no. 6', 'fd&c red no. 40', 'fd&c blue no. 1', 'aluminum oxide']",Levothyroxine Sodium,0.125 MG
00527-1342-10,966221,Levothyroxine Sodium 0.05 MG Oral Tablet,"Lannett Company, Inc.",05-04-2011,00527-1342-10_RXNAVIMAGE10_41082081.jpg,ROUND,7,WHITE,JSP;514,DEBOSSED,False,2,['levothyroxine sodium 0.05 mg'],"['silicon dioxide', 'lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'acacia', 'sodium starch glycolate type a potato']",Levothyroxine Sodium,0.05 MG
00527-1341-10,966220,Levothyroxine Sodium 0.025 MG Oral Tablet,"Lannett Company, Inc.",05-04-2011,00527-1341-10_RXNAVIMAGE10_3D081EA0.jpg,ROUND,7,ORANGE,JSP;513,DEBOSSED,False,2,['levothyroxine sodium 0.025 mg'],"['silicon dioxide', 'lactose', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'acacia', 'sodium starch glycolate type a potato', 'fd&c yellow no. 6', 'aluminum oxide']",Levothyroxine Sodium,0.025 MG
00078-0354-05,687048,24 HR fluvastatin 80 MG Extended Release Oral Tablet [Lescol],Novartis Pharmaceuticals Corporation,05-04-2011,00078-0354-05_RXNAVIMAGE10_37091BF8.jpg,ROUND,10,YELLOW,LESCOL;XL;80,DEBOSSED,False,1,['fluvastatin sodium 80 mg'],"['hydroxypropyl cellulose', 'hypromellose 2208 (15000 mpa.s)', 'ferric oxide yellow', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycol 8000', 'potassium bicarbonate', 'povidone', 'titanium dioxide']",24 HR fluvastatin,80 MG
00039-0060-13,200809,Furosemide 40 MG Oral Tablet [Lasix],Sanofi-Aventis U.S. LLC,05-04-2011,00039-0060-13_RXNAVIMAGE10_310918F8.jpg,ROUND,8,WHITE,LASIX;40,DEBOSSED,True,2,['furosemide 40 mg'],"['lactose monohydrate', 'magnesium stearate', 'talc', 'silicon dioxide']",Furosemide,40 MG
59746-0248-05,198429,lamotrigine 200 MG Oral Tablet,"JUBILANT CADISTA PHARMACEUTICALS, INC.",05-04-2011,59746-0248-05_RXNAVIMAGE10_2B0915F8.jpg,ROUND,13,WHITE,J;248,DEBOSSED,False,2,['lamotrigine 200 mg'],"['lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn']",lamotrigine,200 MG
00093-8344-10,310537,Glyburide 5 MG Oral Tablet,Teva Pharmaceuticals USA Inc,05-11-2011,00093-8344-10_RXNAVIMAGE10_250912F8.jpg,ROUND,8,GREEN,N;344;5,DEBOSSED,False,2,['glyburide 5 mg'],"['cellulose, microcrystalline', 'starch, corn', 'sodium starch glycolate type a potato', 'silicon dioxide', 'magnesium stearate', 'd&c yellow no. 10', 'aluminum oxide', 'fd&c blue no. 1']",Glyburide,5 MG
23155-0047-10,310798,Hydrochlorothiazide 25 MG Oral Tablet,Heritage Pharmaceuticals Inc,05-11-2011,23155-0047-10_RXNAVIMAGE10_22091148.jpg,ROUND,7,ORANGE,HP;47,DEBOSSED,False,2,['hydrochlorothiazide 25 mg'],"['dibasic calcium phosphate dihydrate', 'fd&c yellow no. 6', 'lactose monohydrate', 'magnesium stearate', 'sodium starch glycolate type a potato', 'starch, corn', 'starch, corn']",Hydrochlorothiazide,25 MG
65862-0133-99,310798,Hydrochlorothiazide 25 MG Oral Tablet,Aurobindo Pharma Limited,05-11-2011,65862-0133-99_RXNAVIMAGE10_1F090FF8.jpg,ROUND,6,PINK,D;27,DEBOSSED,False,2,['hydrochlorothiazide 25 mg'],"['dibasic calcium phosphate dihydrate', 'lactose monohydrate', 'starch, pregelatinized corn', 'fd&c yellow no. 6', 'starch, corn', 'silicon dioxide', 'magnesium stearate']",Hydrochlorothiazide,25 MG
57664-0506-58,866924,Metoprolol Tartrate 25 MG Oral Tablet,"Caraco Pharmaceutical Laboratories, Ltd.",05-10-2011,57664-0506-58_RXNAVIMAGE10_1C090E48.jpg,ROUND,5,WHITE,1,DEBOSSED,False,1,['metoprolol tartrate 25 mg'],"['silicon dioxide', 'hypromelloses', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycols', 'polysorbate 20', 'povidone', 'sodium starch glycolate type a potato', 'talc', 'titanium dioxide']",Metoprolol Tartrate,25 MG
