ndc11,rxcui,name,labeler,acqDate,attribution,ingredientsAvailable,rxnavImageObjectId,rxnavImageFileName,rxnavImageSize,nlmImageObjectId,nlmImageFileName,nlmImageSize,shape,size,color,imprint,imprintType,symbol,score,active_ingredients,inactive_ingredients
43547-0255-50,200031,carvedilol 6.25 MG Oral Tablet,"Solco Healthecare US, LLC",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679046,43547-0255-50_RXNAVIMAGE10_673AB3E5.jpg,484997,168901830,43547-0255-50_NLMIMAGE10_673AB3E5.jpg,354812,OVAL,9,WHITE,255,DEBOSSED,False,1,[],[]
00378-0094-01,308989,Carbidopa 50 MG / Levodopa 200 MG Extended Release Oral Tablet,Mylan Pharmaceuticals Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678080,00378-0094-01_RXNAVIMAGE10_033A01F0.jpg,606234,168900864,00378-0094-01_NLMIMAGE10_033A01F0.jpg,459798,OVAL,13,PURPLE,MYLAN;9;4,DEBOSSED,False,2,[],[]
68180-0302-60,309097,Cefuroxime 250 MG Oral Tablet,"Lupin Pharmaceuticals, Inc",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678420,68180-0302-60_RXNAVIMAGE10_813A40C2.jpg,571486,168901204,68180-0302-60_NLMIMAGE10_813A40C2.jpg,433269,OVAL,15,WHITE,LUPIN;302,DEBOSSED,False,1,[],[]
29300-0139-05,1099678,Divalproex Sodium 250 MG Delayed Release Oral Tablet,"Unichem Pharmaceuticals (USA), Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677837,29300-0139-05_RXNAVIMAGE10_AB39D58E.jpg,555032,168900621,29300-0139-05_NLMIMAGE10_AB39D58E.jpg,413163,OVAL,15,PINK,UL;250,PRINTED,False,1,[],[]
29300-0140-05,1099870,Divalproex Sodium 500 MG Delayed Release Oral Tablet,"Unichem Pharmaceuticals (USA), Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677848,29300-0140-05_RXNAVIMAGE10_AF39D79E.jpg,693420,168900632,29300-0140-05_NLMIMAGE10_AF39D79E.jpg,556197,OVAL,19,PINK,UL;500,PRINTED,False,1,[],[]
55111-0124-05,259255,atorvastatin 80 MG Oral Tablet,Dr.Reddys Laboratories Limited,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678447,55111-0124-05_RXNAVIMAGE10_8A3A4572.jpg,514364,168901231,55111-0124-05_NLMIMAGE10_8A3A4572.jpg,377541,OVAL,19,WHITE,RDY;124,DEBOSSED,False,1,[],[]
62756-0798-13,1099870,Divalproex Sodium 500 MG Delayed Release Oral Tablet,Sun Pharmaceutical Industries Limited,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677849,62756-0798-13_RXNAVIMAGE10_AF39D7CE.jpg,622821,168900633,62756-0798-13_NLMIMAGE10_AF39D7CE.jpg,484944,OVAL,19,PINK,798,PRINTED,False,1,[],[]
00378-3952-05,617311,atorvastatin 40 MG Oral Tablet,Mylan Pharmaceuticals Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678872,00378-3952-05_RXNAVIMAGE10_283A9434.jpg,501166,168901656,00378-3952-05_NLMIMAGE10_283A9434.jpg,368403,OVAL,14,WHITE,40,DEBOSSED,False,1,[],[]
00378-0135-01,831102,Diltiazem Hydrochloride 90 MG Oral Tablet,Mylan Pharmaceuticals Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678861,00378-0135-01_RXNAVIMAGE10_243A9224.jpg,549698,168901645,00378-0135-01_NLMIMAGE10_243A9224.jpg,406731,OVAL,18,WHITE,M;135,DEBOSSED,False,2,[],[]
00378-3951-05,617310,atorvastatin 20 MG Oral Tablet,Mylan Pharmaceuticals Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678994,00378-3951-05_RXNAVIMAGE10_553AAAE5.jpg,464084,168901778,00378-3951-05_NLMIMAGE10_553AAAE5.jpg,333645,OVAL,11,WHITE,20,DEBOSSED,False,1,[],[]
75987-0010-03,1100070,Famotidine 26.6 MG / Ibuprofen 800 MG Oral Tablet [Duexis],Horizon Pharma Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677861,75987-0010-03_RXNAVIMAGE10_B439DA0E.jpg,517881,168900645,75987-0010-03_NLMIMAGE10_B439DA0E.jpg,383243,OVAL,20,BLUE,HZT,DEBOSSED,False,1,[],[]
00378-3030-01,799048,doxycycline hyclate 150 MG Delayed Release Oral Tablet,Mylan Pharmaceuticals Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677396,00378-3030-01_RXNAVIMAGE10_093984BC.jpg,645739,168900180,00378-3030-01_NLMIMAGE10_093984BC.jpg,505386,OVAL,19,WHITE,M;D;3;3,DEBOSSED,False,3,[],[]
25010-0215-15,1251905,Ethacrynic Acid 25 MG Oral Tablet [Edecrin],"Aton Pharma, Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679226,25010-0215-15_RXNAVIMAGE10_A93AD486.jpg,494426,168902010,25010-0215-15_NLMIMAGE10_A93AD486.jpg,348894,OVAL,10,WHITE,VRX;205;EDECRIN,DEBOSSED,False,2,[],[]
24338-0122-13,206075,Erythromycin 250 MG Delayed Release Oral Tablet [Ery-Tab],"Arbor Pharmaceuticals, Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678843,24338-0122-13_RXNAVIMAGE10_1D3A8EC4.jpg,457552,168901627,24338-0122-13_NLMIMAGE10_1D3A8EC4.jpg,311121,OVAL,15,WHITE,A;EC,DEBOSSED,False,1,[],[]
24338-0126-13,206080,Erythromycin 500 MG Delayed Release Oral Tablet [Ery-Tab],"Arbor Pharmaceuticals, Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678837,24338-0126-13_RXNAVIMAGE10_1B3A8DA4.jpg,526418,168901621,24338-0126-13_NLMIMAGE10_1B3A8DA4.jpg,375786,OVAL,20,WHITE,A;ED,DEBOSSED,False,1,[],[]
24338-0102-13,598006,Erythromycin 250 MG Oral Tablet,"Arbor Pharmaceuticals, Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677965,24338-0102-13_RXNAVIMAGE10_D939EC9F.jpg,597080,168900749,24338-0102-13_NLMIMAGE10_D939EC9F.jpg,471590,OVAL,15,PINK,EB,DEBOSSED,False,1,[],[]
00430-0114-20,1423082,doxycycline hyclate 200 MG Delayed Release Oral Tablet [Doryx],"Warner Chilcott (US), LLC",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678141,00430-0114-20_RXNAVIMAGE10_1A3A0D30.jpg,497691,168900925,00430-0114-20_NLMIMAGE10_1A3A0D30.jpg,360654,OVAL,19,WHITE,D;D,DEBOSSED,False,2,[],[]
64764-0119-01,858071,Colchicine 0.6 MG Oral Tablet [Colcrys],"Takeda Pharmaceuticals America, Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678165,64764-0119-01_RXNAVIMAGE10_233A11B0.jpg,603196,168900949,64764-0119-01_NLMIMAGE10_233A11B0.jpg,471028,OVAL,8,PURPLE,AR;374,DEBOSSED,False,2,[],[]
52544-0692-19,1091629,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Tablet [Matzim],"Watson Pharma, Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678812,52544-0692-19_RXNAVIMAGE10_123A8924.jpg,554812,168901596,52544-0692-19_NLMIMAGE10_123A8924.jpg,395908,OVAL,17,WHITE,240;692,DEBOSSED,True,1,[],[]
59762-0156-01,617310,atorvastatin 20 MG Oral Tablet,Greenstone LLC,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678788,59762-0156-01_RXNAVIMAGE10_093A84A4.jpg,479124,168901572,59762-0156-01_NLMIMAGE10_093A84A4.jpg,345637,OVAL,12,WHITE,PD;156;20,DEBOSSED,False,1,[],[]
60505-2581-00,308460,Azithromycin 250 MG Oral Tablet,Apotex Corp.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678764,60505-2581-00_RXNAVIMAGE10_003A8024.jpg,494594,168901548,60505-2581-00_NLMIMAGE10_003A8024.jpg,357438,OVAL,13,WHITE,APO;AZ250,DEBOSSED,False,1,[],[]
00591-2465-01,833008,Desmopressin Acetate 0.2 MG Oral Tablet,"Watson Laboratories, Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677468,00591-2465-01_RXNAVIMAGE10_2439923C.jpg,483223,168900252,00591-2465-01_NLMIMAGE10_2439923C.jpg,342656,OVAL,9,WHITE,WPI;22;26,DEBOSSED,False,2,[],[]
00591-2464-01,849515,Desmopressin Acetate 0.1 MG Oral Tablet,"Watson Laboratories, Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677361,00591-2464-01_RXNAVIMAGE10_FC397E2B.jpg,480138,168900145,00591-2464-01_NLMIMAGE10_FC397E2B.jpg,338907,OVAL,11,WHITE,WPI;22;25,DEBOSSED,False,2,[],[]
16252-0515-01,309309,Ciprofloxacin 500 MG Oral Tablet,Cobalt Laboratories Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678528,16252-0515-01_RXNAVIMAGE10_A83A5442.jpg,573558,168901312,16252-0515-01_NLMIMAGE10_A83A5442.jpg,434363,OVAL,18,WHITE,CR;500,DEBOSSED,True,1,[],[]
55111-0121-05,617312,atorvastatin 10 MG Oral Tablet,Dr.Reddys Laboratories Limited,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678933,55111-0121-05_RXNAVIMAGE10_3F3A9FA4.jpg,500288,168901717,55111-0121-05_NLMIMAGE10_3F3A9FA4.jpg,366742,OVAL,10,WHITE,RDY;121,DEBOSSED,False,1,[],[]
59762-0450-01,1048445,Colestipol Hydrochloride 1000 MG Oral Tablet,Greenstone LLC,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678434,59762-0450-01_RXNAVIMAGE10_863A4302.jpg,550921,168901218,59762-0450-01_NLMIMAGE10_863A4302.jpg,410843,OVAL,19,YELLOW,G;450,DEBOSSED,False,1,[],[]
29300-0137-01,884189,Clonidine Hydrochloride 0.3 MG Oral Tablet,"Unichem Pharmaceuticals (USA), Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678486,29300-0137-01_RXNAVIMAGE10_983A4C62.jpg,519551,168901270,29300-0137-01_NLMIMAGE10_983A4C62.jpg,380735,OVAL,10,WHITE,U;137,DEBOSSED,False,2,[],[]
68682-0528-01,477560,Fenofibrate 145 MG Oral Tablet,Oceanside Pharmaceuticals,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185678473,68682-0528-01_RXNAVIMAGE10_943A4A22.jpg,495721,168901257,68682-0528-01_NLMIMAGE10_943A4A22.jpg,360463,OVAL,16,WHITE,F;145,DEBOSSED,False,1,[],[]
42192-0353-60,0,,ACELLA PHARMACEUTICALS,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680587,42192-0353-60_RXNAVIMAGE10_9B3BCDEE.jpg,658472,168903371,42192-0353-60_NLMIMAGE10_9B3BCDEE.jpg,544946,OVAL,16,BROWN,353,DEBOSSED,False,1,[],[]
42192-0353-60,0,,ACELLA PHARMACEUTICALS,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,186729150,42192-0353-60_RXNAVIMAGE10_963BCB7E.jpg,631978,169951934,42192-0353-60_NLMIMAGE10_963BCB7E.jpg,517559,OVAL,22,YELLOW,,,False,1,[],[]
00078-0489-15,724879,Amlodipine 10 MG / valsartan 160 MG Oral Tablet [Exforge],Novartis Pharmaceuticals Corporation,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679562,00078-0489-15_RXNAVIMAGE10_1F3B0F98.jpg,648754,168902346,00078-0489-15_NLMIMAGE10_1F3B0F98.jpg,505044,OVAL,14,YELLOW,NVR;UIC,DEBOSSED,False,1,[],[]
00078-0488-15,724891,Amlodipine 5 MG / valsartan 160 MG Oral Tablet [Exforge],Novartis Pharmaceuticals Corporation,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679573,00078-0488-15_RXNAVIMAGE10_233B11A8.jpg,756085,168902357,00078-0488-15_NLMIMAGE10_233B11A8.jpg,616664,OVAL,14,YELLOW,NVR;ECE,DEBOSSED,False,1,[],[]
00078-0490-15,724895,Amlodipine 5 MG / valsartan 320 MG Oral Tablet [Exforge],Novartis Pharmaceuticals Corporation,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679504,00078-0490-15_RXNAVIMAGE10_0B3B05A8.jpg,791932,168902288,00078-0490-15_NLMIMAGE10_0B3B05A8.jpg,651877,OVAL,19,BROWN,NVR;CSF,DEBOSSED,False,1,[],[]
00078-0423-15,352274,valsartan 40 MG Oral Tablet [Diovan],Novartis Pharmaceuticals Corporation,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679900,00078-0423-15_RXNAVIMAGE10_9D3B4ECA.jpg,618574,168902684,00078-0423-15_NLMIMAGE10_9D3B4ECA.jpg,489224,OVAL,9,YELLOW,NVR;DO,DEBOSSED,False,2,[],[]
00078-0560-15,848149,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT],Novartis Pharmaceuticals Corporation,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679861,00078-0560-15_RXNAVIMAGE10_8F3B47AA.jpg,743559,168902645,00078-0560-15_NLMIMAGE10_8F3B47AA.jpg,589131,OVAL,15,YELLOW,NVR;VEL,DEBOSSED,False,1,[],[]
00078-0563-15,848139,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Exforge HCT],Novartis Pharmaceuticals Corporation,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679532,00078-0563-15_RXNAVIMAGE10_153B0A88.jpg,800369,168902316,00078-0563-15_NLMIMAGE10_153B0A88.jpg,646086,OVAL,19,BROWN,NVR;VFL,DEBOSSED,False,1,[],[]
00078-0491-15,724887,Amlodipine 10 MG / valsartan 320 MG Oral Tablet [Exforge],Novartis Pharmaceuticals Corporation,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679543,00078-0491-15_RXNAVIMAGE10_193B0C98.jpg,800275,168902327,00078-0491-15_NLMIMAGE10_193B0C98.jpg,660826,OVAL,19,YELLOW,NVR;LUF,DEBOSSED,False,1,[],[]
62559-0158-01,903887,Fluvoxamine Maleate 25 MG Oral Tablet,ANIP Acquisition Company,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680295,62559-0158-01_RXNAVIMAGE10_313B98DC.jpg,470270,168903079,62559-0158-01_NLMIMAGE10_313B98DC.jpg,337427,OVAL,9,WHITE,1222,DEBOSSED,False,1,[],[]
62559-0159-01,903891,Fluvoxamine Maleate 50 MG Oral Tablet,ANIP Acquisition Company,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680038,62559-0159-01_RXNAVIMAGE10_D13B68AB.jpg,547856,168902822,62559-0159-01_NLMIMAGE10_D13B68AB.jpg,415719,OVAL,12,YELLOW,12;25,DEBOSSED,False,2,[],[]
62559-0160-01,903884,Fluvoxamine Maleate 100 MG Oral Tablet,ANIP Acquisition Company,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679826,62559-0160-01_RXNAVIMAGE10_823B411A.jpg,583983,168902610,62559-0160-01_NLMIMAGE10_823B411A.jpg,451839,OVAL,15,BROWN,12;21,DEBOSSED,False,2,[],[]
55111-0125-06,199370,Ciprofloxacin 100 MG Oral Tablet,Dr.Reddys Laboratories Limited,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680247,55111-0125-06_RXNAVIMAGE10_1F3B8FDC.jpg,477691,168903031,55111-0125-06_NLMIMAGE10_1F3B8FDC.jpg,343974,OVAL,10,WHITE,R;125,DEBOSSED,False,1,[],[]
00002-4165-02,1490067,Raloxifene Hydrochloride 60 MG Oral Tablet [Evista],Eli Lilly and Company,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679428,00002-4165-02_RXNAVIMAGE10_EF3AF7C7.jpg,475621,168902212,00002-4165-02_NLMIMAGE10_EF3AF7C7.jpg,332589,OVAL,12,WHITE,LILLY;4165,PRINTED,False,1,[],[]
60505-3247-03,198382,famciclovir 500 MG Oral Tablet,Apotex Corp.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185707384,60505-3247-03_RXNAVIMAGE10_374F1B98.jpg,501409,168930168,60505-3247-03_NLMIMAGE10_374F1B98.jpg,364504,OVAL,16,WHITE,APO;FAM500,DEBOSSED,False,1,[],[]
51672-4053-01,310247,24 HR Etodolac 600 MG Extended Release Oral Tablet,"Taro Pharmaceuticals U.S.A., Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679804,51672-4053-01_RXNAVIMAGE10_793B3CF9.jpg,566826,168902588,51672-4053-01_NLMIMAGE10_793B3CF9.jpg,419342,OVAL,20,GRAY,T600,DEBOSSED,False,1,[],[]
63304-0900-90,351133,Fenofibrate 54 MG Oral Tablet,Ranbaxy Pharmaceuticals Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679965,63304-0900-90_RXNAVIMAGE10_B53B5AFA.jpg,502920,168902749,63304-0900-90_NLMIMAGE10_B53B5AFA.jpg,368388,OVAL,13,WHITE,RX;900,DEBOSSED,False,1,[],[]
45802-0315-75,477562,Fenofibrate 48 MG Oral Tablet,Perrigo New York Inc,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680259,45802-0315-75_RXNAVIMAGE10_243B921C.jpg,454260,168903043,45802-0315-75_NLMIMAGE10_243B921C.jpg,323592,OVAL,11,WHITE,F;48,DEBOSSED,False,1,[],[]
00054-0198-13,198382,famciclovir 500 MG Oral Tablet,"Roxane Laboratories, Inc",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680109,00054-0198-13_RXNAVIMAGE10_EB3B75FB.jpg,528233,168902893,00054-0198-13_NLMIMAGE10_EB3B75FB.jpg,391894,OVAL,18,WHITE,54;225,DEBOSSED,False,1,[],[]
61748-0025-01,197682,Ethosuximide 250 MG Oral Capsule,VersaPharm Incorporated,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680546,61748-0025-01_RXNAVIMAGE10_8C3BC63E.jpg,596596,168903330,61748-0025-01_NLMIMAGE10_8C3BC63E.jpg,466646,OVAL,18,ORANGE,VP;25,DEBOSSED,False,1,[],[]
53451-0101-01,1101339,gabapentin enacarbil 600 MG Extended Release Oral Tablet [Horizant],,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680098,53451-0101-01_RXNAVIMAGE10_E73B73EB.jpg,521398,168902882,53451-0101-01_NLMIMAGE10_E73B73EB.jpg,364867,OVAL,19,WHITE,GS;LFG,DEBOSSED,False,1,[],[]
13913-0004-19,1115012,gabapentin 300 MG Oral Tablet [Gralise],"Depomed, Inc.",07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680085,13913-0004-19_RXNAVIMAGE10_E23B717B.jpg,491761,168902869,13913-0004-19_NLMIMAGE10_E23B717B.jpg,352553,OVAL,16,WHITE,SLV;300,DEBOSSED,False,1,[],[]
23155-0234-05,861748,Glyburide 2.5 MG / Metformin hydrochloride 500 MG Oral Tablet,Heritage Pharmaceuticals Inc,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679765,23155-0234-05_RXNAVIMAGE10_6B3B35A9.jpg,568593,168902549,23155-0234-05_NLMIMAGE10_6B3B35A9.jpg,422765,OVAL,15,ORANGE,I;23,DEBOSSED,False,1,[],[]
23155-0056-01,197737,Glyburide 1.25 MG Oral Tablet,Heritage Pharmaceuticals Inc,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680272,23155-0056-01_RXNAVIMAGE10_293B948C.jpg,468481,168903056,23155-0056-01_NLMIMAGE10_293B948C.jpg,338424,OVAL,8,WHITE,I;35,DEBOSSED,False,2,[],[]
23155-0058-10,310537,Glyburide 5 MG Oral Tablet,Heritage Pharmaceuticals Inc,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679885,23155-0058-10_RXNAVIMAGE10_983B4C2A.jpg,585670,168902669,23155-0058-10_NLMIMAGE10_983B4C2A.jpg,464754,OVAL,8,BLUE,I;37,DEBOSSED,False,2,[],[]
23155-0116-01,861736,Glipizide 2.5 MG / Metformin hydrochloride 500 MG Oral Tablet,Heritage Pharmaceuticals Inc,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679984,23155-0116-01_RXNAVIMAGE10_BD3B5E8A.jpg,534108,168902768,23155-0116-01_NLMIMAGE10_BD3B5E8A.jpg,384358,OVAL,17,WHITE,U785,DEBOSSED,False,1,[],[]
16729-0001-01,199245,glimepiride 1 MG Oral Tablet,Accord Healthcare Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679941,16729-0001-01_RXNAVIMAGE10_AC3B567A.jpg,566680,168902725,16729-0001-01_NLMIMAGE10_AC3B567A.jpg,442847,OVAL,10,PINK,AHI;1,DEBOSSED,False,2,[],[]
13668-0104-01,317110,24 HR Isosorbide Mononitrate 30 MG Extended Release Oral Tablet,Torrent Pharmaceuticals Limited,09-15-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680605,13668-0104-01_RXNAVIMAGE10_A23BD14E.jpg,493095,168903389,13668-0104-01_NLMIMAGE10_A23BD14E.jpg,345690,OVAL,9,WHITE,3;0;1104,DEBOSSED,False,2,[],[]
00054-0255-22,310793,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet,"Roxane Laboratories, Inc",09-15-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680433,00054-0255-22_RXNAVIMAGE10_633BB1CD.jpg,632859,168903217,00054-0255-22_NLMIMAGE10_633BB1CD.jpg,492876,OVAL,17,YELLOW,54;948,DEBOSSED,False,1,[],[]
43547-0279-50,200096,irbesartan 300 MG Oral Tablet,"Solco Healthecare US, LLC",09-15-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680409,43547-0279-50_RXNAVIMAGE10_5A3BAD4D.jpg,440608,168903193,43547-0279-50_NLMIMAGE10_5A3BAD4D.jpg,306719,OVAL,16,WHITE,HH;331,DEBOSSED,False,1,[],[]
43547-0278-50,200095,irbesartan 150 MG Oral Tablet,"Solco Healthecare US, LLC",09-15-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680420,43547-0278-50_RXNAVIMAGE10_5E3BAF5D.jpg,441581,168903204,43547-0278-50_NLMIMAGE10_5E3BAF5D.jpg,310415,OVAL,13,WHITE,HH;330,DEBOSSED,False,1,[],[]
68382-0230-16,477560,Fenofibrate 145 MG Oral Tablet,Zydus Pharmaceuticals (USA) Inc.,10-06-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185681640,68382-0230-16_RXNAVIMAGE10_1F3C8FF4.jpg,456689,168904424,68382-0230-16_NLMIMAGE10_1F3C8FF4.jpg,322758,OVAL,18,WHITE,"a,FO",DEBOSSED,False,1,[],[]
43199-0020-01,992150,methenamine hippurate 1000 MG Oral Tablet,"County Line Pharmaceuticals, LLC",10-06-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185681369,43199-0020-01_RXNAVIMAGE10_BC3C5E42.jpg,513742,168904153,43199-0020-01_NLMIMAGE10_BC3C5E42.jpg,371443,OVAL,19,WHITE,CL;20,DEBOSSED,False,2,[],[]
